"ItemId","ItemName","Brand","Model","Detail","SaleLimit","IsActive","CatId","FxSalePrice","UKey","Unt","CStk","CCost","RetailPrice","ItmDisc","QtyBelow","MinPrice","QtyUpTo"
"BaSaS21ULTRABAC","Back","Samsung","S21 ULTRA BACK  ORG","","2","false","1","1600",,"Pc","0","0","1800","0","10","0","50"
"BaSaS21ULTRABTS","Battery","SAMSUNG","S21 ULTRA BT SPEED","","0","false","1","1600",,"Pc","0","0","1800","0","10","0","50"
"BaSaS22BTWOLF","Battery","Samsung","S22 BT WOLF","","2","false","1","1200",,"Pc","0","0","1400","0","10","0","50"
"BaSaS24ULTRABTS","Battery","Samsung","S24 ULTRA BT SPEED","","2","false","1","1850",,"Pc","0","0","2200","0","10","0","50"
"BaSaS3BT","Battery","SAMSUNG","S3","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"BaSaS5BAGR","Back","SAMSUNG","S5 GRAY","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS5BTINTE","Battery","SAMSUNG","S5  INTERLINK","","2","false","1","850",,"Pc","0","0","950","0","10","0","50"
"BaSaS5BTSADA","Battery","Samsung","S5 BT SADA","","2","false","1","500",,"Pc","0","0","600","0","10","0","50"
"BaSaS6BABL","Back","SAMSUNG","S6 BLUE","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"BaSaS6BAW","Back","SAMSUNG","S6 WHITE","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"BaSaS6BC","Back Camera","SAMSUNG","S6","","2","false","1","1100",,"Pc","0","0","1300","0","10","0","50"
"BaSaS6BTAAA","Battery","SAMSUNG","S6  AAA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS6BTFAL","Battery","SAMSUNG","S6 FALCON","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS6BTINT","Battery","SAMSUNG","S6 INTERLINK","","2","false","1","1000",,"Pc","0","0","1100","0","10","0","50"
"BaSaS6BTSADA","Battery","SAMSUNG","S6 SADA","","2","false","1","680",,"Pc","0","0","750","0","10","0","50"
"BaSaS6BTSPEED","Battery","SAMSUNG","S6 BT SPEED","","2","false","1","850",,"Pc","0","0","1100","0","10","0","50"
"BaSaS6BTSUN","Battery","SAMSUNG","S6 SUN","","2","false","1","800",,"Pc","0","0","900","0","10","0","50"
"BaSaS6EBTSPES","Battery","SAMSUNG","S6E BT SPES","","0","false","1","900",,"Pc","0","0","1200","0","10","0","50"
"BaSaS7BA","Back","SAMSUNG","S7 BLACK","","2","false","1","320",,"Pc","0","0","350","0","10","0","50"
"BaSaS7BABL","Back","SAMSUNG","S7 BLUE","","2","false","1","330",,"Pc","0","0","350","0","10","0","50"
"BaSaS7BAG","Back","SAMSUNG","S7 GOLDEN","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSaS7BAS","Back","SAMSUNG","S7 SILVER","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSaS7BTAAA","Battery","SAMSUNG","S7 AAA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS7BTFALCON","Battery","SAMSUNG","S7 FALCON","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS7BTINTE","Battery","SAMSUNG","S7 INTERLINK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS7BTSADA","Battery","SAMSUNG","S7 SADA","","2","false","1","680",,"Pc","0","0","750","0","10","0","50"
"BaSAS7BTSPEES","Battery","SAMSUNG","S7 BT SPEES","","2","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaSaS7BTSUN","Battery","SAMSUNG","S7 SUN","","2","false","1","850",,"Pc","0","0","900","0","10","0","50"
"BaSaS7BTZNF","Battery","SAMSUNG","S7 ZNF","","2","false","1","900",,"Pc","0","0","1000","0","10","0","50"
"BaSaS7EBTSPES","Battery","SAMSUNG","S7E BT SPES","","2","false","1","900",,"Pc","0","0","1200","0","10","0","50"
"BaSaS8BTFALCONE","Battery","SAMSUNG","S8 BT FALCONE","","2","false","1","1200",,"Pc","0","0","1300","0","10","0","50"
"BaSaS8BTFORCE","Battery","Samsung","S8 BT FORCE","","2","false","1","950",,"Pc","0","0","1000","0","10","0","50"
"BaSaS8BTINT","Battery","SAMSUNG","S8 INTERLINK","","2","false","1","1250",,"Pc","0","0","1350","0","10","0","50"
"BaSaS8BTORG","Battery","SAMSUNG","S8 ORG","","2","false","1","850",,"Pc","0","0","900","0","10","0","50"
"BaSaS8BTSADA","Battery","SAMSUNG","S8 SADA","","2","false","1","720",,"Pc","0","0","800","0","10","0","50"
"BaSaS8BTSUN","Battery","SAMSUNG","S8 SUN","","2","false","1","850",,"Pc","0","0","900","0","10","0","50"
"BaSAS8BTZNF","Battery","SAMSUNG","S8 BT ZNF","","2","false","1","1050",,"Pc","0","0","1200","0","10","0","50"
"BaSaS8PLUSBABL","Back","SAMSUNG","S8 PLUS BLUE","","2","false","1","380",,"Pc","0","0","450","0","10","0","50"
"BaSaS8PLUSBAG","Back","SAMSUNG","S8 PLUS GOLDEN","","2","false","1","330",,"Pc","0","0","400","0","10","0","50"
"BaSaS8PLUSBCF","Back Camera","SAMSUNG","S8 PLUS F","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS8PLUSBSADA","Battery","SAMSUNG","S8 PLUS SADA","","2","false","1","630",,"Pc","0","0","700","0","10","0","50"
"BaSaS8PLUSBTFAL","Battery","SAMSUNG","S8 PLUS  FALCON","","2","false","1","1280",,"Pc","0","0","1350","0","10","0","50"
"BaSAS8PLUSBTFOR","Battery","SAMSUNG","S8PLUS BT FORCE","","2","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaSaS8PLUSBTINT","Battery","SAMSUNG","S8PLUS BT INTERLINK","","2","false","1","1350",,"Pc","0","0","1800","0","10","0","50"
"BaSaS8PLUSBTORG","Battery","SAMSUNG","S8 PLUS ORG","","2","false","1","950",,"Pc","0","0","1050","0","10","0","50"
"BaSaS9BA","Back","SAMSUNG","S9 BLACK","","2","false","1","330",,"Pc","0","0","400","0","10","0","50"
"BaSaS9BABL","Back","SAMSUNG","S9 BLUE","","2","false","1","330",,"Pc","0","0","380","0","10","0","50"
"BaSaS9BAGR","Back","SAMSUNG","S9 GRAY","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS9BAP","Back","SAMSUNG","S9 PINK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS9BTORG","Battery","SAMSUNG","S9 ORG","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS9BTSADA","Battery","SAMSUNG","S9 SADA","","2","false","1","700",,"Pc","0","0","750","0","10","0","50"
"BaSaS9BTSPEED","Battery","SAMSUNG","S9 BT SPEED","","2","false","1","1120",,"Pc","0","0","1200","0","10","0","50"
"BaSaS9PBAINTER","Back","SAMSUNG","S9plus Interlin","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS9PLUSBA","Back","SAMSUNG","S9PLUS GOLDEN","","2","false","1","380",,"Pc","0","0","450","0","10","0","50"
"BaSaS9PLUSBABL","Back","SAMSUNG","S9 PLUS BLUE","","2","false","1","370",,"Pc","0","0","450","0","10","0","50"
"BaSaS9PLUSBAP","Back","SAMSUNG","S9 PLUS PINK","","2","false","1","330",,"Pc","0","0","400","0","10","0","50"
"BaSaS9PLUSBAZNF","Back","SAMSUNG","S9 PLUS ZNF","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSaS9PLUSBTINT","Battery","SAMSUNG","S9 PLUS INTERLINK","","2","false","1","1450",,"Pc","0","0","1600","0","10","0","50"
"BaSaS9PLUSBTORG","Battery","SAMSUNG","S9 PLUS ORG","","2","false","1","950",,"Pc","0","0","1050","0","10","0","50"
"BaSaS9PLUSBTSPE","Battery","Samsung","S9PLUS BT SPESS","","2","false","1","950",,"Pc","0","0","1200","0","10","0","50"
"BaSaT110BT","Battery","SAMSUNG","T110 BT","","0","false","1","1200",,"Pc","0","0","1500","0","10","0","50"
"BaSaT210BT","Battery","SAMSUNG","T210 BT","","0","false","1","1200",,"Pc","0","0","1500","0","10","0","50"
"BaSaT230BT","Battery","SAMSUNG","T230 BT","","0","false","1","1500",,"Pc","0","0","2000","0","10","0","50"
"BaSaT310BT","Battery","SAMSUNG","T310 BT","","2","false","1","1400",,"Pc","0","0","2000","0","10","0","50"
"BaSaT560BT","Battery","SAMSUNG","T560 BT","","0","false","1","1800",,"Pc","0","0","2200","0","10","0","50"
"BaSaT700BT","Battery","SAMSUNG","T700 BT","","0","false","1","1600",,"Pc","0","0","2000","0","10","0","50"
"BaSaV17PROBTSPE","Battery","Samsung","V17PRO BT SPEED","","0","false","1","1500",,"Pc","0","0","1700","0","10","0","50"
"BaSaV21BTKLOGO","Battery","SAMSUNG","V21 BT K LOGO","","0","false","1","1200",,"Pc","0","0","1400","0","10","0","50"
"BaSaY21BTFOY33S","Battery","SAMSUNG","Y21 FORCE Y33S","","0","false","1","1080",,"Pc","0","0","1150","0","10","0","50"
"BaSaY22BTFORCE","Battery","SAMSUNG","Y22 FORCE","","0","false","1","1050",,"Pc","0","0","1100","0","10","0","50"
"BaSaY53BTSPEED","Battery","Samsung","Y53 BT SPEED","","0","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaSaY83BAORG","Back","SAMSUNG","Y83 BLACK ORG","","2","false","1","550",,"Pc","0","0","600","0","10","0","50"
"BaSBTSUN","Battery","SAMSUNG","A02S SUN A03S","","2","false","1","1030",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW11BTFO","Battery","Sparx","NEW 11 FORCE","","2","false","1","1100",,"Pc","0","0","1200","0","10","0","50"
"BaSpNEW11BTSADA","Battery","Sparx","NEW11BT SADA","","2","false","1","980",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW5BTSADA","Battery","Sparx","NEW 5 SADA","","2","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW5PLUSBAC","Back","Sparx","NEW 5 PLUS BACK","","2","false","1","420",,"Pc","0","0","500","0","10","0","50"
"BaSpNEW5PROBACK","Back","Sparx","NEW 5 PRO BACK","","0","false","1","400",,"Pc","0","0","500","0","10","0","50"
"BaSpNEW6BACK","Back","Sparx","NEW 6 BACK","","0","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaSpNEW6PLUSBAC","Back","Sparx","NEW 6 PLUS BACK","","0","false","1","400",,"Pc","0","0","500","0","10","0","50"
"BaSpNEW6PLUSBTS","Battery","Sparx","NEW6PLUS BT SADA","","2","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW7BTSADA","Battery","Sparx","NEW 7 SADA","","2","false","1","920",,"Pc","0","0","1000","0","10","0","50"
"BaSpNEW7ULTRABA","Back","Sparx","NEW7ULTRA BACK","","2","false","1","450",,"Pc","0","0","550","0","10","0","50"
"BaSpNEW7ULTRABT","Battery","Sparx","NEW 7 ULTRA SADA","","2","false","1","1000",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW8BACK","Back","Sparx","NEW 8 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSpNEW8BTFORCE","Battery","Sparx","NEW 8 FORCE","","0","false","1","1100",,"Pc","0","0","1200","0","10","0","50"
"BaSpNEW8PLUSBTS","Battery","Sparx","NEW8PLUS BT SADA","","0","false","1","980",,"Pc","0","0","1100","0","10","0","50"
"BaSpNEW8PROBACK","Back","Sparx","NEW 8 PRO BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSpNEW9BACK","Back","Sparx","NEW 9 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSpNEWXBTSADA","Battery","Sparx","NEW X BT SADA","","2","false","1","1150",,"Pc","0","0","1300","0","10","0","50"
"BaSpNOTE23BACK","Back","Sparx","NOTE 23 BACK","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSpSPARXNEW6BA","Back","Sparx","SPARX NEW6 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaSpULTRA8BSADA","Battery","Sparx","ULTRA 8 SADA","","2","false","1","970",,"Pc","0","0","1100","0","10","0","50"
"BaSpULTRA8PROBA","Back","Sparx","ULTRA8 PRO BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaTeCAMON12AIRB","Back","Tecno","CAMON12AIR BACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaTeCAMON40PROB","Back","Tecno","CAMON40PRO BACK","","2","false","1","420",,"Pc","0","0","500","0","10","0","50"
"BaTeSPARK10BACK","Back","Tecno","SPARK10PRO BLU","","2","false","1","1250",,"Pc","0","0","1300","0","10","0","50"
"BaTeSPARK10CBAC","Back","Tecno","SPARK10C BACK","","2","false","1","420",,"Pc","0","0","500","0","10","0","50"
"BaTeSPARK10CBC","Back Camera","Tecno","SPARK10C BC","","2","false","1","500",,"Pc","0","0","800","0","10","0","50"
"BaTeSPARK7BLACK","Back","Tecno","SPARK 7  BLACK","","2","false","1","330",,"Pc","0","0","380","0","10","0","50"
"BaTeSPARK7PBLU","Back","Tecno","SPARK7PRO BLU","","2","false","1","330",,"Pc","0","0","380","0","10","0","50"
"BaTeSPARKGO2023","Back","Tecno","SPARKGO2023 BACK","","2","false","1","350",,"Pc","0","0","450","0","10","0","50"
"BaTeSPARKGO2024","Back","Tecno","SPARKGO 2024 SKY","","2","false","1","400",,"Pc","0","0","450","0","10","0","50"
"BaV]BABLUE","Back","Vivo","Y20 BLUE","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"BaVi\\ABLUE","Back","Vivo","Y12 BLU","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaVi6GBTZNF","Battery","Vivo","6G  BT ZNF","","0","false","1","1080",,"Pc","0","0","1100","0","10","0","50"
"BaVi6PLUSBTZNF","Battery","Vivo","6PLUS BT ZNF","","0","false","1","1550",,"Pc","0","0","1700","0","10","0","50"
"BaViBA61BTY19SB","Battery","Vivo","BA61 BT Y19S BT ZNF","","0","false","1","1650",,"Pc","0","0","1900","0","10","0","50"
"BaViBLACK","Back","Vivo","Y12 BLACK","","0","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViFLEX2BACK","Back","Vigotel","FLEX 2 BACK","","2","false","1","650",,"Pc","0","0","700","0","10","0","50"
"BaViMATE10LBTZN","Battery","Vivo","MATE10L BT ZNF","","0","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"BaViNEW15PROBAC","Back","Vigotel","NEW 15 PRO BACK","","2","false","1","650",,"Pc","0","0","700","0","10","0","50"
"BaViNEW16BACK","Back","Vigotel","NEW 16 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaViNEW22BACK","Back","Vigotel","NEW 22 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaViNEW23BACK","Back","Vigotel","NEW 23 BACK","","0","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViNEW25BACK","Back","Vigotel","NEW 25 BACK","","0","false","1","450",,"Pc","0","0","500","0","10","0","50"
"BaViRENO2AAA","Battery","Oppo","RENO 2 AAA","","2","false","1","1200",,"Pc","0","0","1300","0","10","0","50"
"BaViS1BABLACK","Back","Vivo","S1 BLACK","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"BaViS1BASKYBLE","Back","Vivo","S1 SKY BLE","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"BaViS1BC","Back Camera","Vivo","S1","","2","false","1","500",,"Pc","0","0","800","0","10","0","50"
"BaViS1BTAAA","Battery","Vivo","S1 AAA","","2","false","1","780",,"Pc","0","0","850","0","10","0","50"
"BaViS1BTFALCON","Battery","Vivo","S1 FALCON","","2","false","1","1380",,"Pc","0","0","1450","0","10","0","50"
"BaViS1BTINTERL","Battery","Vivo","S1 INTERLINK","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"BaViS1BTPROINTE","Battery","Vivo","S1 PRO INTERLINK","","2","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"BaViS1BTSADA","Battery","Vivo","S1 SADA","","2","false","1","720",,"Pc","0","0","800","0","10","0","50"
"BaViS1BTSUN","Battery","Vivo","S1 SUN","","2","false","1","1020",,"Pc","0","0","1100","0","10","0","50"
"BaViS1PROBAB","Back","Vivo","S1 PRO BLACK","","2","false","1","330",,"Pc","0","0","400","0","10","0","50"
"BaViS1PROBABLU","Back","Vivo","S1 PRO BLU","","2","false","1","430",,"Pc","0","0","500","0","10","0","50"
"BaViS1PROBASB","Back","Vivo","S1 PRO SKY BLUE","","2","false","1","420",,"Pc","0","0","450","0","10","0","50"
"BaViS1PROBC","Back Camera","Vivo","S1PRO","","2","false","1","750",,"Pc","0","0","1000","0","10","0","50"
"BaViS1PROBTAAA","Battery","Vivo","S1 PRO AAA","","2","false","1","900",,"Pc","0","0","950","0","10","0","50"
"BaViS1PROBTFOCR","Battery","Vivo","S1PRO BT FOCRE","","2","false","1","1000",,"Pc","0","0","1050","0","10","0","50"
"BaViS1PROBTINTE","Battery","Vivo","S1PRO BT INTERLINK","","2","false","1","1850",,"Pc","0","0","1950","0","10","0","50"
"BaViS1PROBTSADA","Battery","Vivo","S1 PRO SADA","","2","false","1","900",,"Pc","0","0","950","0","10","0","50"
"BaViS1PROBTSUN","Battery","Vivo","S1PRO SUN","","2","false","1","1020",,"Pc","0","0","1100","0","10","0","50"
"BaViS1PROBTZNF","Battery","Vivo","S1PRO BT ZNF","","0","false","1","1150",,"Pc","0","0","1300","0","10","0","50"
"BaViS1PROFALCON","Battery","Vivo","S1 PRO FALCON","","2","false","1","1350",,"Pc","0","0","1450","0","10","0","50"
"BaViV11BTINTERL","Battery","Vivo","V11 INTERLINK","","2","false","1","1350",,"Pc","0","0","1600","0","10","0","50"
"BaViV11BTSADA","Battery","Vivo","V11 SADA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV11PROBTBF1","Battery","Vivo","V11PRO BT B F1","","2","false","1","750",,"Pc","0","0","1200","0","10","0","50"
"BaViV15BTSADA","Battery","Vivo","V15 SADA","","2","false","1","700",,"Pc","0","0","800","0","10","0","50"
"BaViV15BTZNF","Battery","Vivo","V15 ZNF","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV15PROBTAAA","Battery","Vivo","V15 PRO AAA","","2","false","1","800",,"Pc","0","0","900","0","10","0","50"
"BaViV17BABLACK","Back","Vivo","V17 BLACK","","2","false","1","380",,"Pc","0","0","450","0","10","0","50"
"BaViV17BABLUE","Back","Vivo","V17 BLUE","","0","false","1","470",,"Pc","0","0","550","0","10","0","50"
"BaViV17BAWHITE","Back","Vivo","V17 WHITE","","0","false","1","380",,"Pc","0","0","450","0","10","0","50"
"BaViV17BTSPEED","Battery","Vivo","V17 BT SPEED","","0","false","1","1500",,"Pc","0","0","1700","0","10","0","50"
"BaViV19BTSADA","Battery","Vivo","V19 SADA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV19BTSUN","Battery","Vivo","V19 SUN","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV20BABLACK","Back","Vivo","V20 BA BLACK","","0","false","1","490",,"Pc","0","0","550","0","10","0","50"
"BaViV20BABLU","Back","Vivo","V20 BA BLU","","2","false","1","490",,"Pc","0","0","550","0","10","0","50"
"BaViV20BCV21BC","Back Camera","Vivo","V20 V21","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV20BTAAA","Battery","Vivo","V20 AAA","","2","false","1","850",,"Pc","0","0","900","0","10","0","50"
"BaViV20BTFALC","Battery","Vivo","V20 FALCON","","2","false","1","1320",,"Pc","0","0","1500","0","10","0","50"
"BaViV20BTFORCE","Battery","Vivo","V20 BT FORCE","","2","false","1","1000",,"Pc","0","0","1100","0","10","0","50"
"BaViV20SEBAB","Back","Vivo","V20 SE BLACK","","2","false","1","570",,"Pc","0","0","650","0","10","0","50"
"BaViV20SEBABL","Back","Vivo","V20 SE BLUE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV20SEBASBL","Back","Vivo","V20SE SKY BLU","","2","false","1","580",,"Pc","0","0","650","0","10","0","50"
"BaViV20SEBTSADA","Battery","Vivo","V20SE SADA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV21BAMULTIC","Back","Vivo","V21 BA MULTICOLER ORG","","2","false","1","1400",,"Pc","0","0","1500","0","10","0","50"
"BaViV21BASKYORG","Back","Vivo","V21  BA SKY ORG","","0","false","1","1100",,"Pc","0","0","1200","0","10","0","50"
"BaViV21BTFORCE","Battery","Vivo","V21 BT FORCE","","0","false","1","1420",,"Pc","0","0","1500","0","10","0","50"
"BaViV21BTSADA","Battery","Vivo","V21 SADA","","0","false","1","800",,"Pc","0","0","900","0","10","0","50"
"BaViV21EBACK","Back","Vivo","V21E BACK","","2","false","1","570",,"Pc","0","0","650","0","10","0","50"
"BaViV21EBACKWIT","Back","Vivo","V21E BACK WITH LENS","","2","false","1","880",,"Pc","0","0","950","0","10","0","50"
"BaViV21EBAPURPE","Back","Vivo","V21E BA PURPEL","","2","false","1","770",,"Pc","0","0","900","0","10","0","50"
"BaViV23BABLACK","Back","Vivo","V23 BLACK","","2","false","1","500",,"Pc","0","0","550","0","10","0","50"
"BaViV23BACK5GOR","Back","Vivo","V23 BACK 5G ORING","","2","false","1","500",,"Pc","0","0","550","0","10","0","50"
"BaViV23BAYELLOW","Back","Vivo","V23 YELLOW","","2","false","1","500",,"Pc","0","0","550","0","10","0","50"
"BaViV23EBACK","Back","Vivo","V23E BACK","","2","false","1","480",,"Pc","0","0","550","0","10","0","50"
"BaViV23EBACKORG","Back","Vivo","V23E BACK ORG LANS","","2","false","1","1050",,"Pc","0","0","1100","0","10","0","50"
"BaViV23EBAOGRAG","Back","Vivo","V23E BA OGRAGILW","","0","false","1","700",,"Pc","0","0","800","0","10","0","50"
"BaViV23EBLACK","Back","Vivo","V23E BLACK","","2","false","1","500",,"Pc","0","0","550","0","10","0","50"
"BaViV25BACKGOLD","Back","Vivo","V25 BACK GOLD ORG","","2","false","1","1050",,"Pc","0","0","1200","0","10","0","50"
"BaViV25EBACK","Back","Vivo","V25E BACK","","2","false","1","500",,"Pc","0","0","550","0","10","0","50"
"BaViV30BTSPEED","Battery","Vilon","V30 BT SPEED","","2","false","1","1700",,"Pc","0","0","1900","0","10","0","50"
"BaViV7BTZNF","Battery","Vivo","V7 ZNF","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV9BTFORCEY8","Battery","Vivo","V9 BT FORCE Y85","","0","false","1","950",,"Pc","0","0","1000","0","10","0","50"
"BaViV9BTSUNY85","Battery","Vivo","V9 SUN Y85","","2","false","1","820",,"Pc","0","0","900","0","10","0","50"
"BaViV9BTY85BTSA","Battery","Vivo","V9 Y85 SADA","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViV9BTY85FALC","Battery","Vivo","V9 Y85 FALCON","","2","false","1","1250",,"Pc","0","0","1350","0","10","0","50"
"BaViY01BTY02BTF","Battery","Vivo","Y02 Y01 FALCON","","2","false","1","1450",,"Pc","0","0","1550","0","10","0","50"
"BaViY02BC","Back Camera","Vivo","Y02","","2","false","1","500",,"Pc","0","0","1000","0","10","0","50"
"BaViY02SBABLACK","Back","Vivo","Y02S BLACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViY02SBASKYBL","Back","Vivo","Y02S SKY BLUE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViY02SBTSADA","Battery","Vivo","Y02S SADA","","2","false","1","750",,"Pc","0","0","800","0","10","0","50"
"BaViY02TBTBY1B","Battery","Vivo","Y02T BT B-Y1 BHT","","0","false","1","850",,"Pc","0","0","950","0","10","0","50"
"BaViY100BA4GB","Back","Vivo","Y100 4G BLACK","","2","false","1","520",,"Pc","0","0","600","0","10","0","50"
"BaViY100BA4GG","Back","Vivo","Y100 4G GREEN","","2","false","1","620",,"Pc","0","0","700","0","10","0","50"
"BaViY100BACKBLA","Back","Vivo","Y100 BACK BLACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"BaViY100BACKORG","Back","Vivo","Y100 BACK ORG GREEN","","0","false","1","1000",,"Pc","0","0","1200","0","10","0","50"
"BaViY100BTFS","Battery","Vivo","Y100 BT FS","","0","false","1","2500",,"Pc","0","0","3000","0","10","0","50"
"BaViY100BTSADA","Battery","Vivo","Y100 SADA","","2","false","1","1350",,"Pc","0","0","1500","0","10","0","50"
"BaViY11BACKORG","Back","Vivo","Y11 BACK ORG","","2","false","1","650",,"Pc","0","0","700","0","10","0","50"
"BAVIY11BTAAA","Battery","Vivo","Y11 AAA Y12 Y15 Y19","","2","false","1","800",,"Pc","0","0","850","0","10","0","50"
